,id,date_time,year,month,mdate,day,time,sensor_id,sensor_name_x,hourly_counts,sensor_description,sensor_name_y,installation_date,status,note,direction_1,direction_2,latitude,longitude,location
185320,2655150,5/2/2019,2019,May,2,Thursday,7,39,Alfred Place,344,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185321,2655151,5/2/2019,2019,May,2,Thursday,7,40,Lonsdale St-Spring St (West),284,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185322,2655152,5/2/2019,2019,May,2,Thursday,7,42,Grattan St-Swanston St (West),182,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185323,2655153,5/2/2019,2019,May,2,Thursday,7,43,Monash Rd-Swanston St (West),249,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185324,2655154,5/2/2019,2019,May,2,Thursday,7,44,Tin Alley-Swanston St (West),94,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185325,2655155,5/2/2019,2019,May,2,Thursday,7,46,Pelham St (South),76,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185326,2655156,5/2/2019,2019,May,2,Thursday,7,47,Melbourne Central-Elizabeth St (East),493,Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185327,2655157,5/2/2019,2019,May,2,Thursday,7,48,QVM-Queen St (East),197,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185328,2655158,5/2/2019,2019,May,2,Thursday,7,49,QVM-Therry St (South),94,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185329,2655159,5/2/2019,2019,May,2,Thursday,7,50,Faraday St-Lygon St (West),78,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185330,2655160,5/2/2019,2019,May,2,Thursday,7,51,QVM-Franklin St (North),113,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185331,2655161,5/2/2019,2019,May,2,Thursday,7,52,Elizabeth St-Lonsdale St (South),222,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185332,2655162,5/2/2019,2019,May,2,Thursday,7,53,Collins St (North),413,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185333,2655163,5/2/2019,2019,May,2,Thursday,7,54,Lincoln-Swanston (West),129,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185334,2655164,5/2/2019,2019,May,2,Thursday,7,56,Lonsdale St - Elizabeth St (North),143,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185335,2655165,5/2/2019,2019,May,2,Thursday,7,57,Bourke St Bridge,"2,107",Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185336,2655166,5/2/2019,2019,May,2,Thursday,7,58,Bourke St - Spencer St (North),"1,253",Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185337,2655167,5/2/2019,2019,May,2,Thursday,7,59,Swanston St - RMIT Building 80,95,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185338,2655168,5/2/2019,2019,May,2,Thursday,7,60,Flinders La - Swanston St (West) Temp,"1,183",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185339,2655169,5/2/2019,2019,May,2,Thursday,8,1,Bourke Street Mall (North),"1,002",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185340,2655170,5/2/2019,2019,May,2,Thursday,8,2,Bourke Street Mall (South),646,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185341,2655171,5/2/2019,2019,May,2,Thursday,8,3,Melbourne Central,815,Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185342,2655172,5/2/2019,2019,May,2,Thursday,8,4,Town Hall (West),"1,211",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185343,2655173,5/2/2019,2019,May,2,Thursday,8,5,Princes Bridge,"2,207",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185344,2655174,5/2/2019,2019,May,2,Thursday,8,6,Flinders Street Station Underpass,"3,956",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185345,2655175,5/2/2019,2019,May,2,Thursday,8,7,Birrarung Marr,495,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185346,2655176,5/2/2019,2019,May,2,Thursday,8,8,Webb Bridge,490,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185347,2655177,5/2/2019,2019,May,2,Thursday,8,9,Southern Cross Station,"4,726",Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185348,2655178,5/2/2019,2019,May,2,Thursday,8,10,Victoria Point,580,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185349,2655179,5/2/2019,2019,May,2,Thursday,8,11,Waterfront City,47,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185350,2655180,5/2/2019,2019,May,2,Thursday,8,12,New Quay,336,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185351,2655181,5/2/2019,2019,May,2,Thursday,8,14,Sandridge Bridge,"1,468",Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185352,2655182,5/2/2019,2019,May,2,Thursday,8,15,State Library,801,State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185353,2655183,5/2/2019,2019,May,2,Thursday,8,17,Collins Place (South),"2,020",Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185354,2655184,5/2/2019,2019,May,2,Thursday,8,18,Collins Place (North),"1,778",Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185355,2655185,5/2/2019,2019,May,2,Thursday,8,19,Chinatown-Swanston St (North),259,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185356,2655186,5/2/2019,2019,May,2,Thursday,8,20,Chinatown-Lt Bourke St (South),150,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185357,2655187,5/2/2019,2019,May,2,Thursday,8,21,Bourke St-Russell St (West),339,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185358,2655188,5/2/2019,2019,May,2,Thursday,8,22,Flinders St-Elizabeth St (East),"2,815",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185359,2655189,5/2/2019,2019,May,2,Thursday,8,23,Spencer St-Collins St (South),"1,632",Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185360,2655190,5/2/2019,2019,May,2,Thursday,8,24,Spencer St-Collins St (North),"4,782",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185361,2655191,5/2/2019,2019,May,2,Thursday,8,25,Melbourne Convention Exhibition Centre,"1,005",Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185362,2655192,5/2/2019,2019,May,2,Thursday,8,26,QV Market-Elizabeth St (West),726,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185363,2655193,5/2/2019,2019,May,2,Thursday,8,27,QV Market-Peel St,233,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185364,2655194,5/2/2019,2019,May,2,Thursday,8,28,The Arts Centre,"1,841",The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185365,2655195,5/2/2019,2019,May,2,Thursday,8,30,Lonsdale St (South),391,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185366,2655196,5/2/2019,2019,May,2,Thursday,8,31,Lygon St (West),153,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185367,2655197,5/2/2019,2019,May,2,Thursday,8,33,Flinders St-Spring St (West),587,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185368,2655198,5/2/2019,2019,May,2,Thursday,8,34,Flinders St-Spark La,295,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185369,2655199,5/2/2019,2019,May,2,Thursday,8,35,Southbank,"2,074",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185370,2655200,5/2/2019,2019,May,2,Thursday,8,36,Queen St (West),777,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185371,2655201,5/2/2019,2019,May,2,Thursday,8,37,Lygon St (East),92,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185372,2655202,5/2/2019,2019,May,2,Thursday,8,39,Alfred Place,818,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185373,2655203,5/2/2019,2019,May,2,Thursday,8,40,Lonsdale St-Spring St (West),886,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185374,2655204,5/2/2019,2019,May,2,Thursday,8,42,Grattan St-Swanston St (West),598,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
185375,2655205,5/2/2019,2019,May,2,Thursday,8,43,Monash Rd-Swanston St (West),674,Monash Rd-Swanston St (West),UM2_T,4/15/2015,A,,South,North,-37.79844525,144.9641178,"(-37.79844525, 144.96411782)"
185376,2655206,5/2/2019,2019,May,2,Thursday,8,44,Tin Alley-Swanston St (West),238,Tin Alley-Swanston St (West),UM3_T,4/15/2015,A,,South,North,-37.79690473,144.9644038,"(-37.79690473, 144.96440378)"
185377,2655207,5/2/2019,2019,May,2,Thursday,8,46,Pelham St (South),274,Pelham St (South),Pel147_T,7/10/2017,A,,West,East,-37.80240719,144.9615673,"(-37.80240719, 144.96156731)"
185378,2655208,5/2/2019,2019,May,2,Thursday,8,47,Melbourne Central-Elizabeth St (East),"1,111",Melbourne Central-Elizabeth St (East),Eli250_T,8/24/2017,A,,South,North,-37.81160331,144.9622008,"(-37.81160331, 144.96220077)"
185379,2655209,5/2/2019,2019,May,2,Thursday,8,48,QVM-Queen St (East),367,QVM-Queen St (East),QVMQ_T,10/2/2017,A,,East,West,-37.80631581,144.958667,"(-37.80631581, 144.95866698)"
185380,2655210,5/2/2019,2019,May,2,Thursday,8,49,QVM-Therry St (South),146,QVM-Therry St (South),Eli501_T,11/29/2017,A,,West,East,-37.80730067,144.9595606,"(-37.80730067, 144.95956055)"
185381,2655211,5/2/2019,2019,May,2,Thursday,8,50,Faraday St-Lygon St (West),186,Faraday St-Lygon St (West),Lyg309_T,11/30/2017,A,,North,South,-37.79808191,144.9672101,"(-37.79808191, 144.96721014)"
185382,2655212,5/2/2019,2019,May,2,Thursday,8,51,QVM-Franklin St (North),193,QVM-Franklin St (North),Fra118_T,11/30/2017,A,,West,East,-37.80841814,144.9590632,"(-37.80841814, 144.95906317)"
185383,2655213,5/2/2019,2019,May,2,Thursday,8,52,Elizabeth St-Lonsdale St (South),747,Elizabeth St-Lonsdale St (South),Eli263_T,7/31/2017,A,,West,East,-37.81252157,144.9619401,"(-37.81252157, 144.9619401)"
185384,2655214,5/2/2019,2019,May,2,Thursday,8,53,Collins St (North),956,Collins Street (North),Col254_T,9/23/2015,A,,West,East,-37.8156419,144.965499,"(-37.8156419, 144.965499)"
185385,2655215,5/2/2019,2019,May,2,Thursday,8,54,Lincoln-Swanston (West),410,Lincoln-Swanston (West),Swa607_T,6/26/2018,A,,South,North,-37.804024,144.963084,"(-37.804024, 144.963084)"
185386,2655216,5/2/2019,2019,May,2,Thursday,8,56,Lonsdale St - Elizabeth St (North),421,Lonsdale St - Elizabeth St (North),Lon364_T,7/25/2018,A,,East,West,-37.81234775,144.9615331,"(-37.81234775, 144.96153311)"
185387,2655217,5/2/2019,2019,May,2,Thursday,8,57,Bourke St Bridge,"4,360",Bourke St Bridge,BouBri_T,8/13/2018,A,,West,East,-37.8176735,144.950256,"(-37.8176735, 144.95025595)"
185388,2655218,5/2/2019,2019,May,2,Thursday,8,58,Bourke St - Spencer St (North),"2,365",Bourke St - Spencer St (North),Bou688_T,9/27/2018,A,,West,East,-37.81686074,144.9535808,"(-37.81686074, 144.95358075)"
185389,2655219,5/2/2019,2019,May,2,Thursday,8,59,Swanston St - RMIT Building 80,591,Building 80 RMIT,RMIT_T,2/13/2019,A,,North,South,-37.80825648,144.9630486,"(-37.80825648, 144.96304859)"
185390,2655220,5/2/2019,2019,May,2,Thursday,8,60,Flinders La - Swanston St (West) Temp,"2,284",Flinders La - Swanston St (West) Temporary,Swa31T_T,3/8/2019,R,Temporary for the duration of the metro tunnel works. Installed under the scaffolding.,North,South,-37.81668188,144.9668954,"(-37.81668188, 144.9668954)"
185391,2655221,5/2/2019,2019,May,2,Thursday,9,1,Bourke Street Mall (North),"1,007",Bourke Street Mall (North),Bou292_T,3/24/2009,A,,West,East,-37.8134944,144.9651532,"(-37.8134944, 144.96515324)"
185392,2655222,5/2/2019,2019,May,2,Thursday,9,2,Bourke Street Mall (South),690,Bourke Street Mall (South),Bou283_T,3/30/2009,A,,East,West,-37.81380667,144.9651672,"(-37.81380667, 144.96516719)"
185393,2655223,5/2/2019,2019,May,2,Thursday,9,3,Melbourne Central,800,Melbourne Central,Swa295_T,3/25/2009,A,,North,South,-37.81101523,144.9642949,"(-37.81101523, 144.96429485)"
185394,2655224,5/2/2019,2019,May,2,Thursday,9,4,Town Hall (West),"1,212",Town Hall (West),Swa123_T,3/23/2009,A,,South,North,-37.81487988,144.9660878,"(-37.81487988, 144.9660878)"
185395,2655225,5/2/2019,2019,May,2,Thursday,9,5,Princes Bridge,"1,421",Princes Bridge,PriNW_T,3/26/2009,A,,North,South,-37.81874249,144.9678766,"(-37.81874249, 144.96787656)"
185396,2655226,5/2/2019,2019,May,2,Thursday,9,6,Flinders Street Station Underpass,"2,271",Flinders Street Station Underpass,FliS_T,3/25/2009,A,Upgraded on 8/09/21,North,South,-37.81911704,144.9655826,"(-37.81911704, 144.96558256)"
185397,2655227,5/2/2019,2019,May,2,Thursday,9,7,Birrarung Marr,288,Birrarung Marr,Fed_T,12/17/2014,A,,East,West,-37.81862929,144.971694,"(-37.81862929, 144.97169395)"
185398,2655228,5/2/2019,2019,May,2,Thursday,9,8,Webb Bridge,313,Webb Bridge,WebBN_T,3/24/2009,A,,North,South,-37.82293543,144.9471751,"(-37.82293543, 144.94717511)"
185399,2655229,5/2/2019,2019,May,2,Thursday,9,9,Southern Cross Station,"2,897",Southern Cross Station,Col700_T,3/23/2009,A,,East,West,-37.81982992,144.9510256,"(-37.81982992, 144.95102556)"
185400,2655230,5/2/2019,2019,May,2,Thursday,9,10,Victoria Point,463,Victoria Point,BouHbr_T,4/23/2009,A,,West,East,-37.81876473,144.9471055,"(-37.81876473, 144.94710545)"
185401,2655231,5/2/2019,2019,May,2,Thursday,9,11,Waterfront City,15,Waterfront City,WatCit_T,1/20/2009,A,,East,West,-37.81564989,144.939707,"(-37.81564989, 144.93970695)"
185402,2655232,5/2/2019,2019,May,2,Thursday,9,12,New Quay,162,New Quay,NewQ_T,1/21/2009,A,,West,East,-37.81457987,144.942924,"(-37.81457987, 144.94292398)"
185403,2655233,5/2/2019,2019,May,2,Thursday,9,14,Sandridge Bridge,701,Sandridge Bridge,SanBri_T,9/25/2019,A,,North,South,-37.82011242,144.962919,"(-37.82011242, 144.96291898)"
185404,2655234,5/2/2019,2019,May,2,Thursday,9,15,State Library,737,State Library,QV_T,3/25/2009,R,,South,North,-37.81064378,144.9644713,"(-37.81064378, 144.96447132)"
185405,2655235,5/2/2019,2019,May,2,Thursday,9,17,Collins Place (South),"1,414",Collins Place (South),Col15_T,3/30/2009,A,Device is upgraded in 26/02/2020,East,West,-37.81362542,144.9732359,"(-37.81362542, 144.97323592)"
185406,2655236,5/2/2019,2019,May,2,Thursday,9,18,Collins Place (North),"1,039",Collins Place (North),Col12_T,3/30/2009,A,,East,West,-37.81344861,144.9730535,"(-37.81344861, 144.97305354)"
185407,2655237,5/2/2019,2019,May,2,Thursday,9,19,Chinatown-Swanston St (North),222,Chinatown-Swanston St (North),LtB210_T,9/2/2013,A,,East,West,-37.81237202,144.9655067,"(-37.81237202, 144.96550671)"
185408,2655238,5/2/2019,2019,May,2,Thursday,9,20,Chinatown-Lt Bourke St (South),178,Chinatown-Lt Bourke St (South),LtB170_T,9/6/2013,A,,East,West,-37.81172913,144.9682466,"(-37.81172913, 144.9682466)"
185409,2655239,5/2/2019,2019,May,2,Thursday,9,21,Bourke St-Russell St (West),371,Bourke St-Russell St (West),Rus180_T,9/2/2013,A,,South,North,-37.81244703,144.9677876,"(-37.81244703, 144.96778757)"
185410,2655240,5/2/2019,2019,May,2,Thursday,9,22,Flinders St-Elizabeth St (East),"1,997",Flinders St-Elizabeth St (East),Eli274_T,8/12/2013,A,,South,North,-37.81786445,144.9650682,"(-37.81786445, 144.96506823)"
185411,2655241,5/2/2019,2019,May,2,Thursday,9,23,Spencer St-Collins St (South),823,Spencer St-Collins St (South),Col623_T,9/2/2013,A,,East,West,-37.81909256,144.9545275,"(-37.81909256, 144.95452749)"
185412,2655242,5/2/2019,2019,May,2,Thursday,9,24,Spencer St-Collins St (North),"3,031",Spencer St-Collins St (North),Col620_T,9/2/2013,A,,East,West,-37.81887962,144.954492,"(-37.81887962, 144.95449198)"
185413,2655243,5/2/2019,2019,May,2,Thursday,9,25,Melbourne Convention Exhibition Centre,570,Melbourne Convention Exhibition Centre,MCEC_T,10/2/2019,A,Sensor relocated from 14 to 25 on 2/10/2019,East,West,-37.82401776,144.9560443,"(-37.82401776, 144.95604426)"
185414,2655244,5/2/2019,2019,May,2,Thursday,9,26,QV Market-Elizabeth St (West),711,QV Market-Elizabeth St (West),Eli483_T,9/28/2013,A,,South,North,-37.80869542,144.960494,"(-37.80869542, 144.96049404)"
185415,2655245,5/2/2019,2019,May,2,Thursday,9,27,QV Market-Peel St,192,QV Market-Peel St,Vic_T,8/16/2013,A,,East,West,-37.80606888,144.9564469,"(-37.80606888, 144.95644693)"
185416,2655246,5/2/2019,2019,May,2,Thursday,9,28,The Arts Centre,"1,160",The Arts Centre,VAC_T,8/23/2013,A,,South,North,-37.82129924,144.9687931,"(-37.82129924, 144.96879309)"
185417,2655247,5/2/2019,2019,May,2,Thursday,9,30,Lonsdale St (South),300,Lonsdale St (South),Lon189_T,10/14/2013,A,,East,West,-37.81121849,144.9665681,"(-37.81121849, 144.96656807)"
185418,2655248,5/2/2019,2019,May,2,Thursday,9,31,Lygon St (West),142,Lygon St (West),Lyg161_T,10/10/2013,A,,South,North,-37.8016968,144.9665891,"(-37.8016968, 144.96658911)"
185419,2655249,5/2/2019,2019,May,2,Thursday,9,33,Flinders St-Spring St (West),468,Flinders St-Spring St (West),Spr13_T,4/23/2014,R,,North,South,-37.81483252,144.9745406,"(-37.81483252, 144.97454056)"
185420,2655250,5/2/2019,2019,May,2,Thursday,9,34,Flinders St-Spark La,159,Flinders St-Spark La,Fli32_T,6/8/2014,A,,East,West,-37.81537985,144.9741505,"(-37.81537985, 144.9741505)"
185421,2655251,5/2/2019,2019,May,2,Thursday,9,35,Southbank,"1,205",Southbank,SouthB_T,4/15/2021,A,River side,East,West,-37.82017828,144.9650888,"(-37.82017828, 144.96508877)"
185422,2655252,5/2/2019,2019,May,2,Thursday,9,36,Queen St (West),562,Queen St (West),Que85_T,1/20/2015,A,,South,North,-37.81652527,144.9612106,"(-37.81652527, 144.96121063)"
185423,2655253,5/2/2019,2019,May,2,Thursday,9,37,Lygon St (East),127,Lygon St (East),Lyg260_T,2/11/2015,A,,North,South,-37.80310271,144.9667145,"(-37.80310271, 144.96671452)"
185424,2655254,5/2/2019,2019,May,2,Thursday,9,39,Alfred Place,733,Alfred Place,AlfPl_T,12/4/2019,A,In 4/12/2019 sensor upgraded,South,North,-37.81379749,144.9699575,"(-37.81379749, 144.96995745)"
185425,2655255,5/2/2019,2019,May,2,Thursday,9,40,Lonsdale St-Spring St (West),829,Lonsdale St-Spring St (West),Spr201_T,1/19/2015,A,,South,North,-37.80999341,144.9722759,"(-37.80999341, 144.97227588)"
185426,2655256,5/2/2019,2019,May,2,Thursday,9,42,Grattan St-Swanston St (West),529,Grattan St-Swanston St (West),UM1_T,4/15/2015,A,,South,North,-37.80008565,144.9638641,"(-37.80008565, 144.96386412)"
